policy_id,claim_date,peril,region,claim_amount,premium,loss_year
POL-379952,2020-07-24,storm,DE-BAY,22820.87,5000.0,2020
POL-647763,2022-06-09,fire,BE-BRU,5404.29,1464.44,2022
POL-033981,2020-03-24,theft,DE-NRW,16761.88,593.58,2020
POL-743059,2022-06-24,liability,FR-IDF,11467.5,2731.12,2022
POL-511110,19/11/2022,fire,NL-NH,9633.09,5000.0,2022
POL-645077,2023-11-13,liability,NL-NH,16448.17,396.02,2023
POL-939316,2021-09-06,fire,DE-BAY,6533.59,2545.59,2021
POL-976751,2020-03-07,flood,BE-VLG,3306.5,775.98,2020
POL-179186,2022-04-09,water_damage,BE-VLG,130409.27,5000.0,2022
POL-980399,2022-02-19,liability,FR-IDF,10867.6,1125.05,2022
POL-191105,2023-02-14,water_damage,BE-BRU,28578.98,2417.06,2023
POL-163081,2020-07-01,theft,DE-BAY,2144.42,1624.69,2020
POL-645060,2023-01-25,storm,BE-WAL,2754.13,1023.87,2023
POL-920011,2022-01-02,fire,BE-BRU,4584.2,2236.71,2022
POL-643531,2023-09-12,flood,BE-VLG,4456.47,2315.61,2023
POL-494326,2024-12-02,flood,DE-NRW,4104.05,1232.28,2024
POL-917371,2021-02-19,fire,BE-BRU,4444.26,5000.0,2021
POL-040876,2023-10-08,water_damage,BE-VLG,35214.64,2482.42,2023
POL-774208,2020-08-21,liability,DE-BAY,5603.59,2140.4,2020
POL-854012,2024-12-04,liability,FR-IDF,1007.41,2768.15,2024
POL-585016,2022-05-28,liability,DE-BAY,15682.86,1082.86,2022
POL-397634,2023-09-25,flood,NL-ZH,7571.27,1574.28,2023
POL-979065,2023-11-21,water_damage,BE-WAL,83858.71,5000.0,2023
POL-800338,2023-01-16,storm,DE-BAY,12377.29,402.92,2023
POL-318432,2021-12-03,flood,BE-VLG,61163.15,3479.15,2021
POL-202965,2023-10-09,theft,BE-BRU,9948.86,3308.29,2023
POL-280176,2022-05-20,fire,DE-BAY,6516.5,3641.24,2022
POL-350676,2023-04-19,storm,FR-IDF,27332.65,3528.99,2023
POL-913400,2023-01-25,liability,DE-NRW,3020.07,2101.32,2023
POL-110982,2022-04-27,water_damage,BE-WAL,51647.06,5000.0,2022
POL-353279,2020-08-01,water_damage,FR-IDF,8431.31,972.29,2020
POL-231862,2021-06-18,fire,BE-BRU,2068.64,643.12,2021
POL-759733,2024-09-09,fire,BE-BRU,24889.76,2610.14,2024
POL-929376,2022-08-08,water_damage,NL-ZH,10355.7,2645.86,2022
POL-687570,2023-03-08,liability,DE-BAY,3144.98,1258.73,2023
POL-249950,2021-04-17,theft,BE-VLG,21764.46,2099.09,2021
POL-955810,2023-07-13,liability,NL-ZH,7332.09,550.78,2023
POL-046902,2022-06-08,theft,BE-BRU,31333.96,5000.0,2022
POL-822307,2021-02-03,liability,DE-NRW,11337.39,3677.65,2021
POL-766814,2020-09-23,water_damage,NL-ZH,23006.66,3534.77,2020
POL-202125,2021-12-22,liability,FR-IDF,9429.12,3736.5,2021
POL-885807,2022-10-29,theft,NL-ZH,2162.22,1768.58,2022
POL-700400,2021-05-26,flood,DE-NRW,37594.52,5000.0,2021
POL-053137,2021-03-24,water_damage,FR-IDF,5455.23,725.1,2021
POL-012197,2021-05-07,liability,NL-NH,1198.04,398.23,2021
POL-100972,2021-06-20,liability,BE-WAL,8221.41,5000.0,2021
POL-719895,2023-09-12,fire,BE-WAL,5859.28,548.88,2023
POL-217641,2022-06-30,water_damage,BE-WAL,39327.26,3178.37,2022
POL-853661,2022-05-07,theft,BE-VLG,,4944.07,2022
POL-958842,2020-10-23,water_damage,FR-IDF,11598.49,1165.83,2020
POL-523053,2022-09-21,flood,NL-NH,25638.19,3204.92,2022
POL-773763,2024-10-24,theft,NL-ZH,14216.65,1472.47,2024
POL-707770,2023-09-24,flood,BE-BRU,45046.87,5000.0,2023
POL-930235,2022-03-27,theft,DE-NRW,47278.03,1653.73,2022
POL-503672,2021-07-14,water_damage,BE-BRU,4348.68,2402.48,2021
POL-057956,2021-10-05,theft,NL-NH,20641.95,3648.29,2021
POL-630333,2020-02-19,storm,DE-NRW,93831.82,3263.96,2020
POL-321575,2020-02-23,storm,BE-VLG,4788.62,422.59,2020
POL-931457,2023-11-19,flood,DE-NRW,3360.12,2416.06,2023
POL-805378,2024-03-20,liability,DE-BAY,30424.96,3080.74,2024
POL-932361,2024-11-04,storm,NL-ZH,5398.31,226.68,2024
POL-055264,2023-02-17,liability,BE-WAL,145018.61,5000.0,2023
POL-255735,2024-08-24,flood,DE-BAY,8825.21,5000.0,2024
POL-148406,2022-01-30,storm,FR-IDF,4450.62,421.5,2022
POL-858334,2021-04-09,liability,BE-VLG,7065.3,1645.59,2021
POL-680359,2021-03-24,water_damage,BE-BRU,74445.42,5000.0,2021
POL-470318,2021-03-08,storm,BE-BRU,2881.82,609.0,2021
POL-227359,2023-09-23,theft,FR-IDF,8802.95,590.76,2023
POL-533768,2020-01-19,theft,NL-ZH,9814.2,2074.6,2020
POL-963080,2024-09-23,water_damage,NL-NH,618.3,334.78,2024
POL-003370,2023-11-16,water_damage,BE-VLG,7489.88,992.59,2023
POL-173732,2021-11-26,theft,BE-WAL,10628.72,2720.22,2021
POL-567395,2023-07-06,flood,NL-ZH,4714.89,4530.89,2023
POL-927697,2020-09-03,fire,BE-VLG,31834.23,1803.92,2020
POL-233159,2022-02-27,theft,NL-NH,34624.39,3919.87,2022
POL-237307,2020-07-18,theft,BE-BRU,15809.21,3796.62,2020
POL-682514,2020-07-23,theft,DE-BAY,3318.8,1188.31,2020
POL-690436,2020-01-12,flood,BE-VLG,4515.23,366.85,2020
POL-699958,2023-12-24,theft,FR-IDF,48554.87,2835.67,2023
POL-030066,2023-09-21,water_damage,FR-IDF,,1708.73,2023
POL-620183,2024-06-19,flood,BE-BRU,40649.21,3346.65,2024
POL-307888,2024-11-28,storm,NL-NH,23361.86,5000.0,2024
POL-826635,2024-10-28,fire,BE-WAL,4133.75,238.86,2024
POL-341932,2024-12-18,liability,NL-ZH,14989.25,5000.0,2024
POL-528213,2020-01-29,water_damage,NL-ZH,2780.37,406.82,2020
POL-875390,2023-12-03,flood,DE-BAY,26194.82,1383.69,2023
POL-336914,2023-08-14,storm,NL-ZH,8511.01,1046.78,2023
POL-681962,2020-10-23,fire,BE-VLG,3220.57,2282.11,2020
POL-809927,2020-09-06,theft,NL-NH,7740.32,3459.96,2020
POL-862857,2024-11-21,fire,FR-IDF,21373.86,2280.38,2024
POL-262598,2024-05-31,theft,BE-BRU,16908.48,1906.59,2024
POL-854661,2021-08-21,theft,BE-BRU,14163.77,2019.63,2021
POL-045459,2020-05-16,storm,BE-VLG,19838.3,2630.52,2020
POL-098728,2021-09-01,flood,DE-NRW,3590.98,1019.39,2021
POL-184533,2020-01-10,storm,FR-IDF,3923.23,2803.87,2020
POL-604530,2023-06-09,flood,BE-VLG,4571.85,1593.77,2023
POL-718655,2021-11-25,flood,BE-WAL,2670.14,1803.29,2021
POL-984662,2020-03-30,theft,DE-NRW,13144.8,1150.06,2020
POL-181662,2024-11-24,storm,DE-BAY,2225.6,260.41,2024
POL-964829,2024-02-17,water_damage,BE-WAL,17402.94,2412.55,2024
POL-075436,2024-07-10,UNKNOWN,DE-BAY,1993.21,1687.26,2024
POL-802969,2024-12-27,liability,BE-VLG,31786.78,4156.26,2024
POL-115543,2020-01-26,water_damage,DE-BAY,18021.83,2962.16,2020
POL-052576,2023-11-17,flood,BE-VLG,2146.58,847.17,2023
POL-372996,2023-12-09,water_damage,NL-ZH,23076.87,2002.06,2023
POL-233130,2023-11-29,theft,NL-NH,11561.69,5000.0,2023
POL-498627,2021-04-29,flood,NL-NH,51697.09,5000.0,2021
POL-428374,2021-12-14,theft,NL-ZH,11344.06,1396.95,2021
POL-628473,2024-08-24,liability,FR-IDF,1781.14,1801.84,2024
POL-367771,2020-04-30,theft,NL-ZH,7792.99,991.79,2020
POL-535952,2023-03-17,fire,BE-VLG,10508.76,1727.49,2023
POL-412268,2023-12-19,theft,BE-VLG,7011.61,415.87,2023
POL-965078,2023-12-29,theft,BE-VLG,24903.17,4901.83,2023
POL-405216,2022-12-27,storm,DE-BAY,45301.19,4219.61,2022
POL-813262,2023-11-02,water_damage,BE-VLG,23561.3,1584.01,2023
POL-132780,2024-07-19,water_damage,BE-VLG,3893.87,5000.0,2024
POL-275719,2023-10-31,liability,FR-IDF,20283.68,4608.12,2023
POL-188079,2020-07-30,liability,DE-BAY,12114.04,5000.0,2020
POL-503844,2021-03-22,storm,BE-WAL,,3439.49,2021
POL-956168,2021-07-11,storm,NL-ZH,74806.97,5000.0,2021
POL-894286,2021-09-18,storm,NL-NH,14697.55,885.26,2021
POL-670074,2021-10-20,storm,NL-ZH,5078.23,1175.91,2021
POL-280653,2021-02-05,theft,FR-IDF,11408.8,5000.0,2021
POL-844144,2023-06-02,storm,DE-NRW,17302.11,2432.92,2023
POL-668979,2020-07-20,storm,NL-NH,99026.23,5000.0,2020
POL-647131,2023-12-10,flood,BE-VLG,24830.38,3619.34,2023
POL-949229,2023-04-18,liability,BE-BRU,6107.81,5000.0,2023
POL-051622,2024-10-21,theft,NL-NH,29544.29,1526.98,2024
POL-563540,2020-01-12,flood,BE-BRU,15904.7,2283.45,2020
POL-700430,2021-06-23,liability,FR-IDF,2056.24,1205.02,2021
POL-789253,2024-06-29,liability,NL-NH,2665.01,1983.96,2024
POL-628699,2022-06-20,water_damage,BE-VLG,5152.0,1434.04,2022
POL-953321,2022-10-21,water_damage,BE-VLG,4054.29,327.75,2022
POL-830867,2020-02-22,theft,BE-VLG,3598.63,2535.83,2020
POL-410290,2023-10-24,flood,NL-NH,22952.18,3614.06,2023
POL-040105,2021-04-07,flood,NL-NH,41424.86,5000.0,2021
POL-419690,2024-10-25,water_damage,NL-ZH,2819.93,640.03,2024
POL-711831,2021-11-14,theft,NL-NH,11220.12,5000.0,2021
POL-603675,2020-12-10,theft,DE-BAY,56305.99,5000.0,2020
POL-987704,2022-12-20,liability,BE-WAL,38303.33,2438.59,2022
POL-770646,2022-05-22,fire,BE-WAL,9110.08,5000.0,2022
POL-143417,2022-05-10,liability,BE-BRU,7479.36,1281.18,2022
POL-634279,2024-10-01,water_damage,DE-NRW,82463.27,5000.0,2024
POL-595888,2021-10-27,storm,NL-NH,69456.43,5000.0,2021
POL-332314,2021-12-27,theft,BE-VLG,80972.56,5000.0,2021
POL-894127,2023-02-14,fire,NL-NH,10317.07,724.17,2023
POL-306519,2020-11-07,flood,BE-WAL,10243.07,5000.0,2020
POL-846909,2024-02-22,flood,BE-VLG,3537.32,1869.76,2024
POL-126579,2021-02-24,theft,DE-BAY,18230.98,5000.0,2021
POL-767807,2021-03-17,UNKNOWN,NL-NH,7990.24,754.94,2021
POL-956995,2020-01-20,liability,NL-NH,13407.36,2092.18,2020
POL-713957,2021-09-18,theft,NL-NH,837.86,524.25,2021
POL-600503,2022-11-30,theft,DE-BAY,8147.29,2101.1,2022
POL-543301,2023-07-11,flood,DE-NRW,65189.01,5000.0,2023
POL-567476,2024-06-29,theft,NL-NH,16106.77,5000.0,2024
POL-075456,2023-11-22,storm,NL-ZH,500.0,200.0,2023
POL-420196,2021-08-09,fire,NL-ZH,30276.78,5000.0,2021
POL-859706,2024-02-17,liability,BE-VLG,60197.69,1852.81,2024
POL-265065,2020-12-21,liability,DE-NRW,2146.42,863.72,2020
POL-415886,2021-01-17,storm,BE-BRU,17613.08,1103.25,2021
POL-922698,2021-10-16,water_damage,BE-VLG,9306.33,4650.65,2021
POL-639018,2022-09-12,storm,FR-IDF,23914.53,2145.88,2022
POL-809616,2021-01-06,storm,NL-ZH,30899.55,2132.46,2021
POL-603834,2024-07-02,storm,NL-NH,10920.87,3953.56,2024
POL-748944,2021-05-08,water_damage,DE-BAY,14519.06,3623.0,2021
POL-926143,2021-12-17,storm,BE-WAL,116127.4,5000.0,2021
POL-013779,2023-01-10,liability,BE-WAL,500000.0,5000.0,2023
POL-171437,2022-02-24,storm,DE-BAY,35004.98,3817.85,2022
POL-563036,2022-01-07,theft,NL-NH,19210.57,4599.17,2022
POL-405450,2024-12-04,water_damage,NL-NH,6919.5,1104.96,2024
POL-276938,2022-03-07,flood,BE-VLG,12645.54,3718.8,2022
POL-009098,2020-07-25,flood,DE-NRW,15002.62,1956.08,2020
POL-397677,2023-08-27,flood,BE-WAL,16576.81,4199.45,2023
POL-063612,2023-07-13,storm,NL-ZH,1020.35,200.0,2023
POL-388914,2021-02-04,theft,NL-NH,6761.63,1066.69,2021
POL-186962,2024-04-02,storm,NL-ZH,10369.33,773.64,2024
POL-575012,2021-12-17,liability,NL-NH,9103.87,635.83,2021
POL-713343,2020-10-02,theft,FR-IDF,21674.42,3312.35,2020
POL-475896,2020-11-11,water_damage,FR-IDF,119782.05,5000.0,2020
POL-988641,2023-07-29,theft,BE-VLG,28253.7,5000.0,2023
POL-546475,2021-01-29,liability,DE-NRW,24463.66,5000.0,2021
POL-152368,2022-05-08,storm,NL-NH,35077.25,1735.75,2022
POL-663753,2023-09-03,flood,NL-NH,75731.77,5000.0,2023
POL-805779,2024-04-07,theft,DE-BAY,443173.6,5000.0,2024
POL-700283,2022-06-13,flood,NL-NH,20029.8,1394.88,2022
POL-407625,2024-07-15,liability,DE-BAY,,1630.66,2024
POL-962859,2021-07-06,storm,NL-NH,21747.32,5000.0,2021
POL-939667,2024-05-13,fire,DE-BAY,22481.43,4158.96,2024
POL-595327,2021-04-02,fire,NL-NH,6081.39,637.38,2021
POL-373258,2020-04-27,storm,BE-VLG,15964.97,1475.76,2020
POL-921344,2023-08-18,storm,NL-ZH,6004.78,1652.47,2023
POL-191928,2023-10-14,theft,DE-BAY,47683.48,853.7,2023
POL-460557,2024-08-19,theft,BE-VLG,500000.0,5000.0,2024
POL-103531,2024-08-10,flood,DE-BAY,,3019.51,2024
POL-921089,2020-07-05,fire,FR-IDF,40505.11,2307.68,2020
POL-354961,2023-02-09,liability,NL-NH,63177.27,5000.0,2023
POL-571882,2023-07-11,liability,BE-WAL,4104.04,200.0,2023
POL-765847,2023-01-02,storm,BE-VLG,37029.03,5000.0,2023
POL-068861,2020-02-04,liability,BE-VLG,23931.81,1542.55,2020
POL-935754,2020-03-23,flood,BE-VLG,2364.25,1376.88,2020
POL-830795,2023-05-10,theft,BE-WAL,,5000.0,2023
POL-696598,2024-04-12,storm,BE-BRU,609.28,554.95,2024
POL-209996,2020-11-23,liability,NL-NH,1758.43,485.35,2020
POL-079564,2020-03-25,storm,DE-NRW,2994.61,2862.85,2020
POL-132896,2022-01-08,theft,NL-NH,2399.66,646.17,2022
POL-458055,2021-07-26,fire,NL-NH,74974.44,4133.0,2021
POL-220554,2024-11-30,water_damage,NL-ZH,3240.01,692.15,2024
POL-941461,2024-08-18,theft,FR-IDF,18965.92,1991.92,2024
POL-981889,2022-10-16,fire,BE-WAL,11781.51,827.66,2022
POL-142622,2024-10-01,liability,FR-IDF,11460.52,975.92,2024
POL-170816,2021-02-22,storm,DE-NRW,7680.73,4691.78,2021
POL-835075,2024-12-17,theft,NL-NH,5697.62,5000.0,2024
POL-100903,2022-03-27,liability,DE-NRW,33038.02,2378.19,2022
POL-326521,2022-05-20,theft,FR-IDF,694.83,797.18,2022
POL-454161,2020-04-02,storm,FR-IDF,45941.03,4628.65,2020
POL-223902,2020-11-20,storm,NL-NH,7933.39,997.86,2020
POL-644094,2020-12-21,storm,FR-IDF,17334.9,5000.0,2020
POL-363395,2022-06-10,fire,DE-BAY,29963.16,2642.62,2022
POL-137890,2020-12-12,liability,BE-BRU,64070.59,5000.0,2020
POL-985675,2020-07-05,storm,BE-BRU,5479.92,1108.3,2020
POL-268627,2023-01-10,flood,BE-WAL,7979.53,2804.68,2023
POL-816298,2024-05-13,flood,NL-ZH,2020.72,655.15,2024
POL-752807,2020-05-07,water_damage,DE-NRW,21161.96,4870.66,2020
POL-583792,2022-10-21,storm,BE-BRU,153927.17,3324.93,2022
POL-132729,2024-10-20,water_damage,BE-VLG,7049.43,596.76,2024
POL-438217,2022-01-09,theft,DE-BAY,10000.08,3680.41,2022
POL-891110,2020-11-30,flood,BE-WAL,23691.18,3509.01,2020
POL-156996,2020-05-25,fire,NL-ZH,12023.93,1566.41,2020
POL-602442,2024-09-06,storm,BE-WAL,35114.76,4925.88,2024
POL-281622,2022-01-10,storm,BE-VLG,12644.9,811.25,2022
POL-939674,2020-07-11,theft,BE-BRU,43368.97,5000.0,2020
POL-174275,2024-05-01,theft,NL-ZH,7659.72,860.29,2024
POL-344888,2024-01-05,storm,BE-VLG,15002.68,2253.41,2024
POL-583213,2023-07-09,flood,BE-BRU,4245.13,1015.74,2023
POL-764990,2020-06-03,fire,BE-WAL,6155.56,4756.77,2020
POL-959879,2020-05-30,water_damage,FR-IDF,,538.35,2020
POL-918310,2021-02-03,liability,NL-ZH,13404.85,645.33,2021
POL-258051,2020-10-19,storm,BE-VLG,43408.81,930.77,2020
POL-506577,2022-08-29,water_damage,NL-ZH,19973.76,3363.53,2022
POL-308476,2021-12-17,storm,DE-NRW,11591.58,1579.73,2021
POL-320202,2023-10-30,theft,DE-NRW,7589.59,5000.0,2023
POL-423561,2020-07-04,liability,FR-IDF,,3304.1,2020
POL-017832,2023-08-22,liability,NL-ZH,41096.31,1299.11,2023
POL-242035,2024-09-02,water_damage,NL-NH,5931.0,1197.86,2024
POL-344789,2020-08-26,flood,DE-BAY,370854.25,5000.0,2020
POL-717454,2023-04-06,storm,BE-VLG,2618.24,877.12,2023
POL-078404,2022-07-18,storm,DE-BAY,5062.82,1025.02,2022
POL-272447,2020-06-22,theft,BE-VLG,7677.4,1091.16,2020
POL-484572,2021-06-18,storm,DE-BAY,41111.57,4029.61,2021
POL-968078,2023-12-10,flood,NL-NH,77031.99,2534.91,2023
POL-750852,2024-05-06,fire,BE-VLG,8954.78,1867.38,2024
POL-545100,2021-11-04,fire,DE-NRW,4708.34,1743.73,2021
POL-628847,2020-07-13,liability,DE-NRW,4499.05,962.6,2020
POL-900326,2021-03-23,fire,NL-ZH,42074.03,4593.02,2021
POL-060454,2024-03-20,liability,DE-NRW,3069.73,1041.62,2024
POL-765599,2022-11-07,theft,DE-NRW,19118.14,2069.3,2022
POL-791188,2022-02-25,fire,BE-VLG,21309.1,5000.0,2022
POL-020581,2020-01-25,flood,NL-ZH,20287.71,483.19,2020
POL-826713,2023-11-30,storm,FR-IDF,5196.78,419.03,2023
POL-668182,2022-04-30,theft,BE-VLG,2969.39,1501.29,2022
POL-978721,2022-09-23,storm,NL-ZH,13397.86,4431.44,2022
POL-521490,2024-03-21,storm,BE-WAL,28131.5,2481.8,2024
POL-366021,2022-10-24,storm,BE-WAL,8547.96,3600.46,2022
POL-291984,2024-08-22,storm,BE-BRU,28685.5,2049.17,2024
POL-733475,2022-10-19,storm,BE-WAL,11206.78,1187.86,2022
POL-113780,2021-09-17,liability,DE-NRW,27500.56,4487.32,2021
POL-964280,2024-08-12,theft,BE-BRU,3806.45,1868.96,2024
POL-027025,2023-03-19,fire,BE-WAL,10228.32,1946.13,2023
POL-605218,2023-10-21,water_damage,FR-IDF,103366.82,5000.0,2023
POL-218956,2021-02-18,storm,BE-VLG,6602.25,2587.01,2021
POL-617055,2023-05-11,storm,DE-NRW,20564.39,359.94,2023
POL-552874,2022-10-20,liability,FR-IDF,12944.93,2344.68,2022
POL-348375,2020-07-11,liability,DE-NRW,7263.08,2563.23,2020
POL-260158,2021-04-09,fire,DE-NRW,36216.52,5000.0,2021
POL-249014,2024-07-23,,FR-IDF,5935.25,4190.24,2024
POL-468143,2022-11-09,theft,BE-VLG,49319.52,5000.0,2022
POL-203170,2023-11-15,storm,FR-IDF,31470.15,4064.09,2023
POL-552920,2020-11-09,liability,NL-ZH,2557.03,1228.65,2020
POL-996510,2021-02-02,theft,BE-VLG,35015.98,4703.51,2021
POL-010819,2024-09-15,theft,DE-NRW,15188.99,296.78,2024
POL-940638,2022-02-06,storm,BE-VLG,3677.75,1749.71,2022
POL-585577,2024-06-08,storm,BE-VLG,7025.27,508.03,2024
POL-379622,2024-01-16,storm,BE-BRU,5001.4,5000.0,2024
POL-054970,2021-09-07,theft,BE-WAL,20289.12,2273.85,2021
POL-654897,2024-09-30,theft,NL-NH,134958.52,5000.0,2024
POL-998201,2023-11-19,liability,BE-VLG,13052.65,4021.26,2023
POL-844022,2020-08-21,flood,DE-NRW,6965.24,3204.59,2020
POL-367636,2020-06-23,theft,DE-NRW,13037.12,3368.62,2020
POL-314386,2020-08-19,theft,BE-WAL,11605.04,2421.71,2020
POL-789845,2023-09-14,storm,NL-NH,25777.46,5000.0,2023
POL-179088,2020-09-18,theft,FR-IDF,7904.32,4662.47,2020
POL-461308,2021-05-31,flood,BE-VLG,500.0,200.0,2021
POL-074946,2022-03-04,theft,BE-VLG,14939.69,1952.74,2022
POL-521173,2020-09-04,liability,BE-WAL,9269.68,5000.0,2020
POL-254765,2021-08-26,storm,BE-VLG,3567.03,200.0,2021
POL-914013,2023-05-24,storm,BE-BRU,9712.65,1435.42,2023
POL-476381,2024-11-11,flood,DE-NRW,58385.51,2127.25,2024
POL-273289,2022-05-08,liability,BE-BRU,4704.53,642.3,2022
POL-229061,2023-09-26,theft,BE-WAL,11493.25,530.75,2023
POL-585675,2022-08-26,storm,BE-BRU,7901.08,2788.59,2022
POL-193886,2022-05-01,water_damage,BE-WAL,2539.67,1973.55,2022
POL-074442,09/08/2022,theft,BE-VLG,18159.5,3082.94,2022
POL-935134,2024-10-17,storm,BE-VLG,12374.84,2136.08,2024
POL-860068,2020-04-18,fire,NL-ZH,201554.79,5000.0,2020
POL-110846,2022-07-26,water_damage,NL-NH,31185.47,5000.0,2022
POL-957085,2020-04-03,storm,BE-VLG,35628.31,5000.0,2020
POL-572734,2024-05-17,flood,FR-IDF,4901.1,4645.2,2024
POL-000544,2023-01-03,storm,FR-IDF,32572.43,1347.82,2023
POL-237131,2020-03-27,liability,NL-ZH,25958.64,2074.75,2020
POL-607412,2023-02-13,water_damage,BE-VLG,733.14,432.6,2023
POL-726306,2022-03-07,theft,FR-IDF,51862.44,5000.0,2022
POL-290302,2020-03-27,liability,BE-WAL,11688.23,1662.87,2020
POL-204767,2024-11-22,liability,NL-NH,4531.38,2176.31,2024
POL-853260,2021-11-22,flood,DE-BAY,11789.93,522.29,2021
POL-067470,2020-02-13,storm,DE-BAY,6342.92,2539.66,2020
POL-527531,2023-01-24,storm,NL-NH,20053.94,1666.57,2023
POL-462642,2021-11-16,liability,NL-ZH,8293.2,673.75,2021
POL-255703,2023-04-14,water_damage,FR-IDF,104769.71,5000.0,2023
POL-712701,2020-10-23,water_damage,NL-NH,105378.8,5000.0,2020
POL-531402,2024-02-22,storm,DE-BAY,18127.55,1010.89,2024
POL-113210,2022-02-06,flood,BE-VLG,26527.44,5000.0,2022
POL-979195,2022-02-07,water_damage,NL-ZH,101723.33,3903.65,2022
POL-506997,2024-01-08,theft,BE-VLG,9022.99,5000.0,2024
POL-717412,2022-09-28,liability,BE-WAL,10828.76,848.09,2022
POL-722379,2020-01-03,water_damage,NL-NH,27660.65,1654.37,2020
POL-969690,2022-11-23,flood,DE-BAY,12541.28,1003.82,2022
POL-202677,2023-03-26,flood,BE-BRU,18416.95,2592.59,2023
POL-622266,2021-07-24,storm,BE-VLG,8967.2,4711.02,2021
POL-252136,2020-11-26,fire,BE-BRU,4099.23,728.51,2020
POL-268793,2020-04-08,flood,BE-WAL,3968.69,1033.2,2020
POL-636448,2024-03-26,theft,BE-VLG,55718.73,3208.95,2024
POL-336243,2020-01-08,storm,DE-NRW,21423.99,4658.92,2020
POL-792186,2022-12-01,theft,DE-NRW,39861.01,5000.0,2022
POL-663293,2024-03-07,theft,BE-VLG,4544.22,5000.0,2024
POL-016807,2021-10-05,water_damage,NL-ZH,23432.32,4016.62,2021
POL-402815,2020-12-31,storm,NL-NH,27841.26,5000.0,2020
POL-152600,2023-07-30,liability,BE-VLG,6180.69,2797.98,2023
POL-217661,2023-02-25,theft,NL-ZH,7512.02,398.06,2023
POL-906858,2020-01-28,storm,DE-BAY,77703.8,2896.17,2020
POL-431863,2022-11-20,flood,DE-NRW,10492.08,2756.68,2022
POL-136288,2020-01-01,water_damage,BE-WAL,31691.51,5000.0,2020
POL-693675,2021-12-31,flood,BE-VLG,4958.11,987.31,2021
POL-872557,2021-07-09,storm,FR-IDF,75844.52,5000.0,2021
POL-049248,2024-03-02,water_damage,FR-IDF,8554.45,1226.0,2024
POL-314112,2024-11-20,flood,BE-WAL,11174.42,2584.55,2024
POL-062509,2023-06-29,flood,BE-BRU,23861.4,5000.0,2023
POL-939558,2023-09-03,fire,DE-BAY,389194.99,5000.0,2023
POL-825455,2020-02-11,theft,BE-WAL,7529.76,4850.48,2020
POL-154875,2020-04-26,liability,DE-BAY,14347.19,436.81,2020
POL-837584,2023-11-20,fire,BE-BRU,62001.99,5000.0,2023
POL-198904,2022-02-21,flood,NL-NH,16033.49,3107.58,2022
POL-228818,2022-07-15,theft,BE-WAL,15316.14,2096.77,2022
POL-950849,2023-06-18,flood,NL-ZH,178966.79,5000.0,2023
POL-565878,2021-09-26,storm,DE-BAY,66828.57,5000.0,2021
POL-277821,2023-05-30,theft,FR-IDF,198499.48,2040.8,2023
POL-454970,2023-08-21,fire,BE-WAL,6992.7,1377.96,2023
POL-063782,2021-03-15,flood,BE-VLG,41466.05,4209.76,2021
POL-195490,2023-06-07,theft,FR-IDF,15667.19,2001.02,2023
POL-124960,2020-11-05,flood,NL-ZH,12827.37,1643.11,2020
POL-921035,2021-07-21,flood,FR-IDF,14493.91,1682.14,2021
POL-187500,2023-11-26,flood,DE-NRW,34865.59,2902.81,2023
POL-657967,2024-12-01,theft,NL-NH,15454.39,1372.68,2024
POL-430164,2020-04-28,liability,BE-BRU,5348.78,1073.18,2020
POL-981851,2023-03-31,liability,BE-WAL,5440.39,2050.79,2023
POL-509352,2022-11-06,water_damage,DE-BAY,3671.81,217.99,2022
POL-681988,2023-01-11,storm,DE-BAY,14723.06,1875.61,2023
POL-705877,2023-12-08,flood,BE-VLG,31290.48,3461.42,2023
POL-826212,2020-05-07,theft,NL-ZH,55512.42,5000.0,2020
POL-842088,2023-09-12,storm,BE-VLG,26188.87,1302.38,2023
POL-299948,2021-05-25,liability,BE-VLG,19468.45,3618.19,2021
POL-387210,2020-10-08,flood,BE-VLG,58368.0,4976.79,2020
POL-538353,2022-03-27,storm,BE-VLG,2721.16,588.14,2022
POL-402839,2020-02-19,flood,BE-VLG,27383.23,1775.07,2020
POL-950300,2023-02-26,theft,DE-BAY,24592.56,4178.48,2023
POL-133824,2022-10-29,storm,FR-IDF,3545.31,317.6,2022
POL-814066,2022-07-25,water_damage,FR-IDF,1531.67,882.24,2022
POL-236345,2020-02-25,water_damage,BE-WAL,13381.3,2931.62,2020
POL-727952,2023-10-26,water_damage,DE-NRW,32129.07,913.43,2023
POL-255838,2020-03-05,theft,BE-BRU,2829.75,997.81,2020
POL-047970,2021-04-24,theft,NL-ZH,6529.25,622.93,2021
POL-031902,2021-12-24,flood,NL-ZH,13231.02,5000.0,2021
POL-326270,2023-07-06,theft,NL-NH,48808.52,1714.49,2023
POL-442959,2022-01-14,storm,BE-BRU,23669.98,5000.0,2022
POL-621900,2024-01-31,fire,BE-WAL,23142.88,2476.48,2024
POL-518332,2024-09-03,theft,BE-BRU,10090.15,2458.98,2024
POL-749434,2023-10-29,water_damage,DE-NRW,85220.72,5000.0,2023
POL-260418,2020-03-12,flood,FR-IDF,22645.87,856.79,2020
POL-059942,2023-11-09,flood,BE-VLG,7196.95,1030.19,2023
POL-646730,2021-01-11,water_damage,DE-NRW,,1594.87,2021
